Nam,Vung,Nhiet_do_Trung_binh (Celsius),Nhiet_do_Trung_binh_Cao_nhat (Celsius),Nhiet_do_Trung_binh_Thap_nhat (Celsius),Do am Tuong doi (%),Tong Luong mua (mm),LoaiCayTrong,Sanluong (nghin tan),Dientich (nghin ha)
1997,Lam Dong,22.42,27.22,18.93,81.02,1748.59,Khoai,18.9,2.9
1997,Lam Dong,22.42,27.22,18.93,81.02,1748.59,Lua dong xuan,24.6,6.4
1997,Lam Dong,22.42,27.22,18.93,81.02,1748.59,Lua he thu,19,8.6
1997,Lam Dong,22.42,27.22,18.93,81.02,1748.59,Lua mi,0,-7.11E-15
1997,Lam Dong,22.42,27.22,18.93,81.02,1748.59,Lua mua,52.8,16.6
1997,Lam Dong,22.42,27.22,18.93,81.02,1748.59,Ngo,65.5,14.8
1997,Lam Dong,22.42,27.22,18.93,81.02,1748.59,San,,
1998,Lam Dong,23.39,28.38,19.84,79.69,2235.85,Khoai,12.8,2.7
1998,Lam Dong,23.39,28.38,19.84,79.69,2235.85,Lua dong xuan,18.5,6.7
1998,Lam Dong,23.39,28.38,19.84,79.69,2235.85,Lua he thu,13.4,5.2
1998,Lam Dong,23.39,28.38,19.84,79.69,2235.85,Lua mi,0,0
1998,Lam Dong,23.39,28.38,19.84,79.69,2235.85,Lua mua,63,19.5
1998,Lam Dong,23.39,28.38,19.84,79.69,2235.85,Ngo,62.9,15.5
1998,Lam Dong,23.39,28.38,19.84,79.69,2235.85,San,,
1999,Lam Dong,22.27,26.65,19.27,84.3,2425.19,Khoai,17.1,2.6
1999,Lam Dong,22.27,26.65,19.27,84.3,2425.19,Lua dong xuan,25.9,7.4
1999,Lam Dong,22.27,26.65,19.27,84.3,2425.19,Lua he thu,11.4,5.6
1999,Lam Dong,22.27,26.65,19.27,84.3,2425.19,Lua mi,0,0
1999,Lam Dong,22.27,26.65,19.27,84.3,2425.19,Lua mua,61.4,18.8
1999,Lam Dong,22.27,26.65,19.27,84.3,2425.19,Ngo,56.7,13.7
1999,Lam Dong,22.27,26.65,19.27,84.3,2425.19,San,,
2000,Lam Dong,22.33,26.7,19.34,84.16,2150.31,Khoai,24,2.9
2000,Lam Dong,22.33,26.7,19.34,84.16,2150.31,Lua dong xuan,30.1,7.8
2000,Lam Dong,22.33,26.7,19.34,84.16,2150.31,Lua he thu,17,5.9
2000,Lam Dong,22.33,26.7,19.34,84.16,2150.31,Lua mi,0,0
2000,Lam Dong,22.33,26.7,19.34,84.16,2150.31,Lua mua,55,19
2000,Lam Dong,22.33,26.7,19.34,84.16,2150.31,Ngo,49,12.4
2000,Lam Dong,22.33,26.7,19.34,84.16,2150.31,San,,
2001,Lam Dong,22.72,27.44,19.42,81.17,1916.96,Khoai,23.3,2.5
2001,Lam Dong,22.72,27.44,19.42,81.17,1916.96,Lua dong xuan,35,8.7
2001,Lam Dong,22.72,27.44,19.42,81.17,1916.96,Lua he thu,14.4,5.2
2001,Lam Dong,22.72,27.44,19.42,81.17,1916.96,Lua mi,0,0
2001,Lam Dong,22.72,27.44,19.42,81.17,1916.96,Lua mua,67.2,18.6
2001,Lam Dong,22.72,27.44,19.42,81.17,1916.96,Ngo,42.6,13.2
2001,Lam Dong,22.72,27.44,19.42,81.17,1916.96,San,,
2002,Lam Dong,23.14,28.11,19.57,77.3,1800.12,Khoai,24.3,3
2002,Lam Dong,23.14,28.11,19.57,77.3,1800.12,Lua dong xuan,26.2,9.4
2002,Lam Dong,23.14,28.11,19.57,77.3,1800.12,Lua he thu,13.2,5.4
2002,Lam Dong,23.14,28.11,19.57,77.3,1800.12,Lua mi,0,0
2002,Lam Dong,23.14,28.11,19.57,77.3,1800.12,Lua mua,62.4,18.8
2002,Lam Dong,23.14,28.11,19.57,77.3,1800.12,Ngo,40,15.9
2002,Lam Dong,23.14,28.11,19.57,77.3,1800.12,San,,
2003,Lam Dong,22.76,27.65,19.26,79.6,1797.35,Khoai,26.5,3.1
2003,Lam Dong,22.76,27.65,19.26,79.6,1797.35,Lua dong xuan,32.5,9.4
2003,Lam Dong,22.76,27.65,19.26,79.6,1797.35,Lua he thu,18.6,5.4
2003,Lam Dong,22.76,27.65,19.26,79.6,1797.35,Lua mi,0,7.11E-15
2003,Lam Dong,22.76,27.65,19.26,79.6,1797.35,Lua mua,78.1,20
2003,Lam Dong,22.76,27.65,19.26,79.6,1797.35,Ngo,69.4,16.4
2003,Lam Dong,22.76,27.65,19.26,79.6,1797.35,San,,
2004,Lam Dong,22.73,27.58,19.13,78.52,1556.4,Khoai,27.8,3.2
2004,Lam Dong,22.73,27.58,19.13,78.52,1556.4,Lua dong xuan,39.6,9.5
2004,Lam Dong,22.73,27.58,19.13,78.52,1556.4,Lua he thu,21.4,5.8
2004,Lam Dong,22.73,27.58,19.13,78.52,1556.4,Lua mi,0,0
2004,Lam Dong,22.73,27.58,19.13,78.52,1556.4,Lua mua,77.6,20
2004,Lam Dong,22.73,27.58,19.13,78.52,1556.4,Ngo,65.9,16.2
2004,Lam Dong,22.73,27.58,19.13,78.52,1556.4,San,,
2005,Lam Dong,22.72,27.35,19.37,79.96,2048.21,Khoai,29.9,3
2005,Lam Dong,22.72,27.35,19.37,79.96,2048.21,Lua dong xuan,27.1,8.6
2005,Lam Dong,22.72,27.35,19.37,79.96,2048.21,Lua he thu,24.5,6
2005,Lam Dong,22.72,27.35,19.37,79.96,2048.21,Lua mi,2.84E-14,7.11E-15
2005,Lam Dong,22.72,27.35,19.37,79.96,2048.21,Lua mua,78.1,19.2
2005,Lam Dong,22.72,27.35,19.37,79.96,2048.21,Ngo,86.2,18.3
2005,Lam Dong,22.72,27.35,19.37,79.96,2048.21,San,13.7,
2006,Lam Dong,22.68,27.31,19.37,81,1987.82,Khoai,34.2,3
2006,Lam Dong,22.68,27.31,19.37,81,1987.82,Lua dong xuan,39.5,9.1
2006,Lam Dong,22.68,27.31,19.37,81,1987.82,Lua he thu,21.9,5.6
2006,Lam Dong,22.68,27.31,19.37,81,1987.82,Lua mi,0,0
2006,Lam Dong,22.68,27.31,19.37,81,1987.82,Lua mua,42.3,18
2006,Lam Dong,22.68,27.31,19.37,81,1987.82,Ngo,83.3,19.4
2006,Lam Dong,22.68,27.31,19.37,81,1987.82,San,,
2007,Lam Dong,22.62,27.36,19.26,80.93,2522.86,Khoai,29.1,2.9
2007,Lam Dong,22.62,27.36,19.26,80.93,2522.86,Lua dong xuan,40.1,9.1
2007,Lam Dong,22.62,27.36,19.26,80.93,2522.86,Lua he thu,25.5,5.9
2007,Lam Dong,22.62,27.36,19.26,80.93,2522.86,Lua mi,0,7.11E-15
2007,Lam Dong,22.62,27.36,19.26,80.93,2522.86,Lua mua,73.6,17.8
2007,Lam Dong,22.62,27.36,19.26,80.93,2522.86,Ngo,87.3,19.9
2007,Lam Dong,22.62,27.36,19.26,80.93,2522.86,San,,
2008,Lam Dong,22.32,26.96,19.09,82.65,2280.53,Khoai,32.9,2.9
2008,Lam Dong,22.32,26.96,19.09,82.65,2280.53,Lua dong xuan,44.2,9.4
2008,Lam Dong,22.32,26.96,19.09,82.65,2280.53,Lua he thu,26,6
2008,Lam Dong,22.32,26.96,19.09,82.65,2280.53,Lua mi,0.9,0.3
2008,Lam Dong,22.32,26.96,19.09,82.65,2280.53,Lua mua,73.4,16.8
2008,Lam Dong,22.32,26.96,19.09,82.65,2280.53,Ngo,73.7,18.4
2008,Lam Dong,22.32,26.96,19.09,82.65,2280.53,San,,
2009,Lam Dong,22.39,26.94,19.16,83.19,2104,Khoai,30.7,2.5
2009,Lam Dong,22.39,26.94,19.16,83.19,2104,Lua dong xuan,48,10.2
2009,Lam Dong,22.39,26.94,19.16,83.19,2104,Lua he thu,26.8,6.3
2009,Lam Dong,22.39,26.94,19.16,83.19,2104,Lua mi,0,0
2009,Lam Dong,22.39,26.94,19.16,83.19,2104,Lua mua,75.9,16.9
2009,Lam Dong,22.39,26.94,19.16,83.19,2104,Ngo,77.8,17.9
2009,Lam Dong,22.39,26.94,19.16,83.19,2104,San,,
2010,Lam Dong,23.14,27.92,19.76,80.81,2361.59,Khoai,26.9,2.2
2010,Lam Dong,23.14,27.92,19.76,80.81,2361.59,Lua dong xuan,48.1,10.8
2010,Lam Dong,23.14,27.92,19.76,80.81,2361.59,Lua he thu,24.7,5.9
2010,Lam Dong,23.14,27.92,19.76,80.81,2361.59,Lua mi,0,0
2010,Lam Dong,23.14,27.92,19.76,80.81,2361.59,Lua mua,69,17.1
2010,Lam Dong,23.14,27.92,19.76,80.81,2361.59,Ngo,71.2,16.2
2010,Lam Dong,23.14,27.92,19.76,80.81,2361.59,San,48.7,
2011,Lam Dong,22.43,26.82,19.39,81.69,2092.06,Khoai,29.5,2.3
2011,Lam Dong,22.43,26.82,19.39,81.69,2092.06,Lua dong xuan,53.9,11.2
2011,Lam Dong,22.43,26.82,19.39,81.69,2092.06,Lua he thu,27.9,6.2
2011,Lam Dong,22.43,26.82,19.39,81.69,2092.06,Lua mi,0,7.11E-15
2011,Lam Dong,22.43,26.82,19.39,81.69,2092.06,Lua mua,76.4,16.9
2011,Lam Dong,22.43,26.82,19.39,81.69,2092.06,Ngo,78.4,16.8
2011,Lam Dong,22.43,26.82,19.39,81.69,2092.06,San,80.2,
2012,Lam Dong,22.88,27.4,19.76,81.77,2064.46,Khoai,26.2,2
2012,Lam Dong,22.88,27.4,19.76,81.77,2064.46,Lua dong xuan,55.1,10.9
2012,Lam Dong,22.88,27.4,19.76,81.77,2064.46,Lua he thu,30.7,6.3
2012,Lam Dong,22.88,27.4,19.76,81.77,2064.46,Lua mi,2.84E-14,0
2012,Lam Dong,22.88,27.4,19.76,81.77,2064.46,Lua mua,77.4,16.1
2012,Lam Dong,22.88,27.4,19.76,81.77,2064.46,Ngo,88.1,17.7
2012,Lam Dong,22.88,27.4,19.76,81.77,2064.46,San,,
2013,Lam Dong,23.07,27.7,19.8,79.64,2061.38,Khoai,21.6,1.6
2013,Lam Dong,23.07,27.7,19.8,79.64,2061.38,Lua dong xuan,52.4,10.5
2013,Lam Dong,23.07,27.7,19.8,79.64,2061.38,Lua he thu,30.2,6.2
2013,Lam Dong,23.07,27.7,19.8,79.64,2061.38,Lua mi,0,0
2013,Lam Dong,23.07,27.7,19.8,79.64,2061.38,Lua mua,73.7,15.7
2013,Lam Dong,23.07,27.7,19.8,79.64,2061.38,Ngo,84,16.5
2013,Lam Dong,23.07,27.7,19.8,79.64,2061.38,San,,
2014,Lam Dong,22.76,27.49,19.4,80.08,2048.14,Khoai,19.9,1.5
2014,Lam Dong,22.76,27.49,19.4,80.08,2048.14,Lua dong xuan,53.8,10.6
2014,Lam Dong,22.76,27.49,19.4,80.08,2048.14,Lua he thu,30.7,6.2
2014,Lam Dong,22.76,27.49,19.4,80.08,2048.14,Lua mi,0,0
2014,Lam Dong,22.76,27.49,19.4,80.08,2048.14,Lua mua,73.5,15.2
2014,Lam Dong,22.76,27.49,19.4,80.08,2048.14,Ngo,79.1,15.4
2014,Lam Dong,22.76,27.49,19.4,80.08,2048.14,San,,
2015,Lam Dong,23.04,27.91,19.51,79.72,1627.4,Khoai,18.4,1.4
2015,Lam Dong,23.04,27.91,19.51,79.72,1627.4,Lua dong xuan,53.6,10.5
2015,Lam Dong,23.04,27.91,19.51,79.72,1627.4,Lua he thu,32,6.4
2015,Lam Dong,23.04,27.91,19.51,79.72,1627.4,Lua mi,0,0.1
2015,Lam Dong,23.04,27.91,19.51,79.72,1627.4,Lua mua,70.6,15
2015,Lam Dong,23.04,27.91,19.51,79.72,1627.4,Ngo,74.3,13.9
2015,Lam Dong,23.04,27.91,19.51,79.72,1627.4,San,,
2016,Lam Dong,23.45,28,20.25,81.42,2147.92,Khoai,24.8,1.8
2016,Lam Dong,23.45,28,20.25,81.42,2147.92,Lua dong xuan,47.1,9.7
2016,Lam Dong,23.45,28,20.25,81.42,2147.92,Lua he thu,29.1,5.6
2016,Lam Dong,23.45,28,20.25,81.42,2147.92,Lua mi,0.6,0
2016,Lam Dong,23.45,28,20.25,81.42,2147.92,Lua mua,69.2,14.7
2016,Lam Dong,23.45,28,20.25,81.42,2147.92,Ngo,69.3,12.8
2016,Lam Dong,23.45,28,20.25,81.42,2147.92,San,,
2017,Lam Dong,23.1,27.57,20.01,83.65,2446,Khoai,32.4,2.2
2017,Lam Dong,23.1,27.57,20.01,83.65,2446,Lua dong xuan,50.8,9.9
2017,Lam Dong,23.1,27.57,20.01,83.65,2446,Lua he thu,32.2,6.1
2017,Lam Dong,23.1,27.57,20.01,83.65,2446,Lua mi,0.3,0.1
2017,Lam Dong,23.1,27.57,20.01,83.65,2446,Lua mua,68.5,14.3
2017,Lam Dong,23.1,27.57,20.01,83.65,2446,Ngo,65.5,12
2017,Lam Dong,23.1,27.57,20.01,83.65,2446,San,,
2018,Lam Dong,23.22,27.8,19.99,81.15,2085.58,Khoai,35.9,2328
2018,Lam Dong,23.22,27.8,19.99,81.15,2085.58,Lua dong xuan,50.7,9.4
2018,Lam Dong,23.22,27.8,19.99,81.15,2085.58,Lua he thu,33.1,5.9
2018,Lam Dong,23.22,27.8,19.99,81.15,2085.58,Lua mi,0.3,0.1
2018,Lam Dong,23.22,27.8,19.99,81.15,2085.58,Lua mua,66.1,13.4
2018,Lam Dong,23.22,27.8,19.99,81.15,2085.58,Ngo,54.3,9.8
2018,Lam Dong,23.22,27.8,19.99,81.15,2085.58,San,,
2019,Lam Dong,23.42,28.25,19.89,79.32,1801.57,Khoai,38.3,2376
2019,Lam Dong,23.42,28.25,19.89,79.32,1801.57,Lua dong xuan,52.5,9.4
2019,Lam Dong,23.42,28.25,19.89,79.32,1801.57,Lua he thu,29,5.9
2019,Lam Dong,23.42,28.25,19.89,79.32,1801.57,Lua mi,0.2,0.1
2019,Lam Dong,23.42,28.25,19.89,79.32,1801.57,Lua mua,65.8,12.9
2019,Lam Dong,23.42,28.25,19.89,79.32,1801.57,Ngo,48,8.6
2019,Lam Dong,23.42,28.25,19.89,79.32,1801.57,San,,
2020,Lam Dong,23.11,27.76,19.78,81.74,2111.45,Khoai,52.2,2624
2020,Lam Dong,23.11,27.76,19.78,81.74,2111.45,Lua dong xuan,50,9.1
2020,Lam Dong,23.11,27.76,19.78,81.74,2111.45,Lua he thu,32,5.9
2020,Lam Dong,23.11,27.76,19.78,81.74,2111.45,Lua mi,0,-7.11E-15
2020,Lam Dong,23.11,27.76,19.78,81.74,2111.45,Lua mua,62.5,12.6
2020,Lam Dong,23.11,27.76,19.78,81.74,2111.45,Ngo,43.8,7.7
2020,Lam Dong,23.11,27.76,19.78,81.74,2111.45,San,,
2021,Lam Dong,22.61,27.08,19.46,82.32,2170.61,Khoai,60.6,2684
2021,Lam Dong,22.61,27.08,19.46,82.32,2170.61,Lua dong xuan,54.9,9.3
2021,Lam Dong,22.61,27.08,19.46,82.32,2170.61,Lua he thu,32.2,5.8
2021,Lam Dong,22.61,27.08,19.46,82.32,2170.61,Lua mi,0,0
2021,Lam Dong,22.61,27.08,19.46,82.32,2170.61,Lua mua,59.8,12.1
2021,Lam Dong,22.61,27.08,19.46,82.32,2170.61,Ngo,42.5,7.4
2021,Lam Dong,22.61,27.08,19.46,82.32,2170.61,San,,
2022,Lam Dong,22.74,27.23,19.58,82.42,2357.27,Khoai,72.5,2883.5
2022,Lam Dong,22.74,27.23,19.58,82.42,2357.27,Lua dong xuan,52.7,9.1
2022,Lam Dong,22.74,27.23,19.58,82.42,2357.27,Lua he thu,29.7,5.4
2022,Lam Dong,22.74,27.23,19.58,82.42,2357.27,Lua mi,0,0.1
2022,Lam Dong,22.74,27.23,19.58,82.42,2357.27,Lua mua,60.1,11.8
2022,Lam Dong,22.74,27.23,19.58,82.42,2357.27,Ngo,41.6,7.4
2022,Lam Dong,22.74,27.23,19.58,82.42,2357.27,San,,
2023,Lam Dong,22.96,27.42,19.78,82.45,2062.59,Khoai,73.6,2737.2
2023,Lam Dong,22.96,27.42,19.78,82.45,2062.59,Lua dong xuan,51,8.8
2023,Lam Dong,22.96,27.42,19.78,82.45,2062.59,Lua he thu,28.6,5.3
2023,Lam Dong,22.96,27.42,19.78,82.45,2062.59,Lua mi,0,0
2023,Lam Dong,22.96,27.42,19.78,82.45,2062.59,Lua mua,57.6,11.2
2023,Lam Dong,22.96,27.42,19.78,82.45,2062.59,Ngo,44.6,7.5
2023,Lam Dong,22.96,27.42,19.78,82.45,2062.59,San,,
2024,Lam Dong,23.54,28.13,20.17,80.47,2015.18,Khoai,82.5,2978.3
2024,Lam Dong,23.54,28.13,20.17,80.47,2015.18,Lua dong xuan,51.9,8.9
2024,Lam Dong,23.54,28.13,20.17,80.47,2015.18,Lua he thu,28.9,5.3
2024,Lam Dong,23.54,28.13,20.17,80.47,2015.18,Lua mi,0,0
2024,Lam Dong,23.54,28.13,20.17,80.47,2015.18,Lua mua,57.5,11
2024,Lam Dong,23.54,28.13,20.17,80.47,2015.18,Ngo,39.7,7
2024,Lam Dong,23.54,28.13,20.17,80.47,2015.18,San,,
1995,Lang Son,21.29,24.55,18.59,81.37,1896.14,Khoai,6.5,2.1
1995,Lang Son,21.29,24.55,18.59,81.37,1896.14,Lua dong xuan,46.2,10.8
1995,Lang Son,21.29,24.55,18.59,81.37,1896.14,Lua mi,0,0
1995,Lang Son,21.29,24.55,18.59,81.37,1896.14,Lua mua,82.3,34.6
1995,Lang Son,21.29,24.55,18.59,81.37,1896.14,Ngo,21.6,10.4
1995,Lang Son,21.29,24.55,18.59,81.37,1896.14,San,28.5,4
1996,Lang Son,21.1,24.76,18.14,80.74,1910.67,Khoai,9.1,2.2
1996,Lang Son,21.1,24.76,18.14,80.74,1910.67,Lua dong xuan,40.3,10.5
1996,Lang Son,21.1,24.76,18.14,80.74,1910.67,Lua mi,-2.84E-14,0
1996,Lang Son,21.1,24.76,18.14,80.74,1910.67,Lua mua,92.5,35.3
1996,Lang Son,21.1,24.76,18.14,80.74,1910.67,Ngo,24.9,10.2
1996,Lang Son,21.1,24.76,18.14,80.74,1910.67,San,41.3,4.8
1997,Lang Son,21.64,24.89,19.06,83.65,2267.08,Khoai,9.4,2.4
1997,Lang Son,21.64,24.89,19.06,83.65,2267.08,Lua dong xuan,53,12
1997,Lang Son,21.64,24.89,19.06,83.65,2267.08,Lua mi,0,-7.11E-15
1997,Lang Son,21.64,24.89,19.06,83.65,2267.08,Lua mua,101,35.2
1997,Lang Son,21.64,24.89,19.06,83.65,2267.08,Ngo,28.6,10.6
1997,Lang Son,21.64,24.89,19.06,83.65,2267.08,San,38,4.7
1998,Lang Son,22.43,26.02,19.5,80.24,1478.65,Khoai,12.1,2.5
1998,Lang Son,22.43,26.02,19.5,80.24,1478.65,Lua dong xuan,52.6,12.1
1998,Lang Son,22.43,26.02,19.5,80.24,1478.65,Lua mi,0,0
1998,Lang Son,22.43,26.02,19.5,80.24,1478.65,Lua mua,100,34
1998,Lang Son,22.43,26.02,19.5,80.24,1478.65,Ngo,28.4,10.1
1998,Lang Son,22.43,26.02,19.5,80.24,1478.65,San,29.6,4.1
1999,Lang Son,21.73,25.28,18.84,81.1,1675.47,Khoai,13.4,2.6
1999,Lang Son,21.73,25.28,18.84,81.1,1675.47,Lua dong xuan,51.7,11.6
1999,Lang Son,21.73,25.28,18.84,81.1,1675.47,Lua mi,0,0
1999,Lang Son,21.73,25.28,18.84,81.1,1675.47,Lua mua,97.6,33.9
1999,Lang Son,21.73,25.28,18.84,81.1,1675.47,Ngo,32.2,10.6
1999,Lang Son,21.73,25.28,18.84,81.1,1675.47,San,29.9,3.9
2000,Lang Son,21.6,25.12,18.73,81.42,1641.35,Khoai,11.7,2.6
2000,Lang Son,21.6,25.12,18.73,81.42,1641.35,Lua dong xuan,58.2,13
2000,Lang Son,21.6,25.12,18.73,81.42,1641.35,Lua mi,0,0
2000,Lang Son,21.6,25.12,18.73,81.42,1641.35,Lua mua,86.5,34.1
2000,Lang Son,21.6,25.12,18.73,81.42,1641.35,Ngo,44.8,12.7
2000,Lang Son,21.6,25.12,18.73,81.42,1641.35,San,37,4.7
2001,Lang Son,21.55,24.91,18.74,83.03,2133.4,Khoai,11.3,2.5
2001,Lang Son,21.55,24.91,18.74,83.03,2133.4,Lua dong xuan,69.3,14.5
2001,Lang Son,21.55,24.91,18.74,83.03,2133.4,Lua mi,0,-7.11E-15
2001,Lang Son,21.55,24.91,18.74,83.03,2133.4,Lua mua,109.8,34.6
2001,Lang Son,21.55,24.91,18.74,83.03,2133.4,Ngo,56.2,13.8
2001,Lang Son,21.55,24.91,18.74,83.03,2133.4,San,35,4.5
2002,Lang Son,21.86,25.27,19.11,83.67,1917.34,Khoai,12.5,2.4
2002,Lang Son,21.86,25.27,19.11,83.67,1917.34,Lua dong xuan,64.6,13.3
2002,Lang Son,21.86,25.27,19.11,83.67,1917.34,Lua mi,0,-0.1
2002,Lang Son,21.86,25.27,19.11,83.67,1917.34,Lua mua,113.5,34.4
2002,Lang Son,21.86,25.27,19.11,83.67,1917.34,Ngo,57.4,13.9
2002,Lang Son,21.86,25.27,19.11,83.67,1917.34,San,37.2,4.5
2003,Lang Son,22.33,26.16,19.18,80.97,1574.19,Khoai,13.2,2.6
2003,Lang Son,22.33,26.16,19.18,80.97,1574.19,Lua dong xuan,70.5,14.4
2003,Lang Son,22.33,26.16,19.18,80.97,1574.19,Lua mi,2.84E-14,0
2003,Lang Son,22.33,26.16,19.18,80.97,1574.19,Lua mua,120.2,34.1
2003,Lang Son,22.33,26.16,19.18,80.97,1574.19,Ngo,61.7,15
2003,Lang Son,22.33,26.16,19.18,80.97,1574.19,San,36.1,4.2
2004,Lang Son,21.48,25.36,18.3,80.3,1360.89,Khoai,12.7,2.7
2004,Lang Son,21.48,25.36,18.3,80.3,1360.89,Lua dong xuan,74.7,15.1
2004,Lang Son,21.48,25.36,18.3,80.3,1360.89,Lua mi,5.68E-14,0
2004,Lang Son,21.48,25.36,18.3,80.3,1360.89,Lua mua,117,34.3
2004,Lang Son,21.48,25.36,18.3,80.3,1360.89,Ngo,74.1,17.6
2004,Lang Son,21.48,25.36,18.3,80.3,1360.89,San,34.3,4.5
2005,Lang Son,21.51,24.97,18.71,81.49,1460.57,Khoai,12.4,2.6
2005,Lang Son,21.51,24.97,18.71,81.49,1460.57,Lua dong xuan,77.1,15.5
2005,Lang Son,21.51,24.97,18.71,81.49,1460.57,Lua mi,0,0
2005,Lang Son,21.51,24.97,18.71,81.49,1460.57,Lua mua,121.8,34
2005,Lang Son,21.51,24.97,18.71,81.49,1460.57,Ngo,79.8,18.4
2005,Lang Son,21.51,24.97,18.71,81.49,1460.57,San,40.7,4.6
2006,Lang Son,22.06,25.85,18.98,79.24,1714.25,Khoai,12.2,2.7
2006,Lang Son,22.06,25.85,18.98,79.24,1714.25,Lua dong xuan,69.7,14.6
2006,Lang Son,22.06,25.85,18.98,79.24,1714.25,Lua mi,0,0
2006,Lang Son,22.06,25.85,18.98,79.24,1714.25,Lua mua,118.7,34
2006,Lang Son,22.06,25.85,18.98,79.24,1714.25,Ngo,70.2,17.7
2006,Lang Son,22.06,25.85,18.98,79.24,1714.25,San,42.3,4.7
2007,Lang Son,21.87,25.7,18.78,78.67,1579.61,Khoai,12.6,2.7
2007,Lang Son,21.87,25.7,18.78,78.67,1579.61,Lua dong xuan,71.2,15.3
2007,Lang Son,21.87,25.7,18.78,78.67,1579.61,Lua mi,0,-1.42E-14
2007,Lang Son,21.87,25.7,18.78,78.67,1579.61,Lua mua,128,33.9
2007,Lang Son,21.87,25.7,18.78,78.67,1579.61,Ngo,89,19.1
2007,Lang Son,21.87,25.7,18.78,78.67,1579.61,San,48.9,5.1
2008,Lang Son,21.01,24.65,18.1,80.25,1899.52,Khoai,9.9,2.4
2008,Lang Son,21.01,24.65,18.1,80.25,1899.52,Lua dong xuan,72.9,15.1
2008,Lang Son,21.01,24.65,18.1,80.25,1899.52,Lua mi,-5.68E-14,-0.7
2008,Lang Son,21.01,24.65,18.1,80.25,1899.52,Lua mua,118.9,34.1
2008,Lang Son,21.01,24.65,18.1,80.25,1899.52,Ngo,94.9,20.7
2008,Lang Son,21.01,24.65,18.1,80.25,1899.52,San,44.4,5.1
2009,Lang Son,22.23,26.07,19.16,78.51,1412.81,Khoai,10.8,2.3
2009,Lang Son,22.23,26.07,19.16,78.51,1412.81,Lua dong xuan,77.5,15.8
2009,Lang Son,22.23,26.07,19.16,78.51,1412.81,Lua mi,0,0
2009,Lang Son,22.23,26.07,19.16,78.51,1412.81,Lua mua,116.6,34.1
2009,Lang Son,22.23,26.07,19.16,78.51,1412.81,Ngo,93.4,20.2
2009,Lang Son,22.23,26.07,19.16,78.51,1412.81,San,45.9,4.8
2010,Lang Son,22.13,25.68,19.16,80.52,1818.71,Khoai,11,2.2
2010,Lang Son,22.13,25.68,19.16,80.52,1818.71,Lua dong xuan,78.1,15.4
2010,Lang Son,22.13,25.68,19.16,80.52,1818.71,Lua mi,0,0
2010,Lang Son,22.13,25.68,19.16,80.52,1818.71,Lua mua,120.2,34.2
2010,Lang Son,22.13,25.68,19.16,80.52,1818.71,Ngo,97.2,20.2
2010,Lang Son,22.13,25.68,19.16,80.52,1818.71,San,50.1,5.1
2011,Lang Son,20.59,24.01,17.76,80.19,1526.87,Khoai,12.8,2.2
2011,Lang Son,20.59,24.01,17.76,80.19,1526.87,Lua dong xuan,79.7,15.5
2011,Lang Son,20.59,24.01,17.76,80.19,1526.87,Lua mi,0,0
2011,Lang Son,20.59,24.01,17.76,80.19,1526.87,Lua mua,90.2,34.1
2011,Lang Son,20.59,24.01,17.76,80.19,1526.87,Ngo,100.7,20.9
2011,Lang Son,20.59,24.01,17.76,80.19,1526.87,San,58.5,5.9
2012,Lang Son,21.54,24.74,18.88,83.71,1925.54,Khoai,12.1,2.3
2012,Lang Son,21.54,24.74,18.88,83.71,1925.54,Lua dong xuan,83.9,16.1
2012,Lang Son,21.54,24.74,18.88,83.71,1925.54,Lua mi,0,0
2012,Lang Son,21.54,24.74,18.88,83.71,1925.54,Lua mua,118.9,34.2
2012,Lang Son,21.54,24.74,18.88,83.71,1925.54,Ngo,103.8,21.8
2012,Lang Son,21.54,24.74,18.88,83.71,1925.54,San,61.8,6
2013,Lang Son,21.56,25.01,18.79,82.38,1843.1,Khoai,11.7,2.1
2013,Lang Son,21.56,25.01,18.79,82.38,1843.1,Lua dong xuan,83.9,16.1
2013,Lang Son,21.56,25.01,18.79,82.38,1843.1,Lua mi,0,0
2013,Lang Son,21.56,25.01,18.79,82.38,1843.1,Lua mua,124.2,34.7
2013,Lang Son,21.56,25.01,18.79,82.38,1843.1,Ngo,105.4,22
2013,Lang Son,21.56,25.01,18.79,82.38,1843.1,San,56.5,5.5
2014,Lang Son,21.79,25.29,18.95,82.15,1968.29,Khoai,12.6,2.1
2014,Lang Son,21.79,25.29,18.95,82.15,1968.29,Lua dong xuan,83.3,16.1
2014,Lang Son,21.79,25.29,18.95,82.15,1968.29,Lua mi,0,-1.42E-14
2014,Lang Son,21.79,25.29,18.95,82.15,1968.29,Lua mua,129.6,34.6
2014,Lang Son,21.79,25.29,18.95,82.15,1968.29,Ngo,98.4,21.6
2014,Lang Son,21.79,25.29,18.95,82.15,1968.29,San,51.8,5
2015,Lang Son,22.55,26.04,19.71,82.61,1871.9,Khoai,11.9,2
2015,Lang Son,22.55,26.04,19.71,82.61,1871.9,Lua dong xuan,79.8,15.4
2015,Lang Son,22.55,26.04,19.71,82.61,1871.9,Lua mi,-0.1,0
2015,Lang Son,22.55,26.04,19.71,82.61,1871.9,Lua mua,130.8,34.4
2015,Lang Son,22.55,26.04,19.71,82.61,1871.9,Ngo,104.4,22.1
2015,Lang Son,22.55,26.04,19.71,82.61,1871.9,San,45.2,4.5
