Nam,Vung,Nhiet_do_Trung_binh (Celsius),Nhiet_do_Trung_binh_Cao_nhat (Celsius),Nhiet_do_Trung_binh_Thap_nhat (Celsius),Do am Tuong doi (%),Tong Luong mua (mm),LoaiCayTrong,Sanluong (nghin tan),Dientich (nghin ha),Temp_Range,Yield (tan/ha)
2005,Hai Duong,23.92,27.13,21.38,79.27,1590.4,Khoai,31.3,3.0,5.75,10.429856714428524
2005,Hai Duong,23.92,27.13,21.38,79.27,1590.4,Lua dong xuan,429.2,67.3,5.75,6.3773198020831785
2005,Hai Duong,23.92,27.13,21.38,79.27,1590.4,Lua mi,0.0,0.0,5.75,0.0
2005,Hai Duong,23.92,27.13,21.38,79.27,1590.4,Lua mua,344.9,66.0,5.75,5.225678398812139
2005,Hai Duong,23.92,27.13,21.38,79.27,1590.4,Ngo,22.9,5.1,5.75,4.489315820427367
2006,Hai Duong,24.34,27.83,21.58,78.51,1400.6,Khoai,28.0,2.7,6.25,10.36653091447612
2006,Hai Duong,24.34,27.83,21.58,78.51,1400.6,Lua dong xuan,427.5,66.4,6.25,6.438156051866689
2006,Hai Duong,24.34,27.83,21.58,78.51,1400.6,Lua mi,0.0,0.0,6.25,0.0
2006,Hai Duong,24.34,27.83,21.58,78.51,1400.6,Lua mua,343.0,64.5,6.25,5.317747011674237
2006,Hai Duong,24.34,27.83,21.58,78.51,1400.6,Ngo,19.0,4.3,6.25,4.417577307602883
2007,Hai Duong,24.15,27.71,21.32,78.23,1558.5,Khoai,21.5,2.1,6.390000000000001,10.233222275107092
2007,Hai Duong,24.15,27.71,21.32,78.23,1558.5,Lua dong xuan,379.1,64.9,6.390000000000001,5.841204295773562
2007,Hai Duong,24.15,27.71,21.32,78.23,1558.5,Lua mi,0.0,1.7,6.390000000000001,0.0
2007,Hai Duong,24.15,27.71,21.32,78.23,1558.5,Lua mua,362.8,63.7,6.390000000000001,5.69535800065933
2007,Hai Duong,24.15,27.71,21.32,78.23,1558.5,Ngo,20.6,4.5,6.390000000000001,4.576760719840036
2008,Hai Duong,23.37,26.8,20.68,78.8,1900.28,Khoai,15.5,1.5,6.120000000000001,10.32644903397735
2008,Hai Duong,23.37,26.8,20.68,78.8,1900.28,Lua dong xuan,413.3,63.7,6.120000000000001,6.488124205271503
2008,Hai Duong,23.37,26.8,20.68,78.8,1900.28,Lua mi,0.0,0.0,6.120000000000001,0.0
2008,Hai Duong,23.37,26.8,20.68,78.8,1900.28,Lua mua,344.4,63.2,6.120000000000001,5.449280865809086
2008,Hai Duong,23.37,26.8,20.68,78.8,1900.28,Ngo,21.5,4.4,6.120000000000001,4.88525335151102
2009,Hai Duong,24.42,27.93,21.67,78.52,1744.89,Khoai,12.8,1.3,6.259999999999998,9.83858570330515
2009,Hai Duong,24.42,27.93,21.67,78.52,1744.89,Lua dong xuan,413.4,64.0,6.259999999999998,6.459274073842596
2009,Hai Duong,24.42,27.93,21.67,78.52,1744.89,Lua mi,0.0,0.0,6.259999999999998,0.0
2009,Hai Duong,24.42,27.93,21.67,78.52,1744.89,Lua mua,360.1,63.0,6.259999999999998,5.715782289170013
2009,Hai Duong,24.42,27.93,21.67,78.52,1744.89,Ngo,19.3,3.9,6.259999999999998,4.9474493719559085
2010,Hai Duong,24.52,27.84,21.79,78.8,1940.82,Khoai,11.5,1.2,6.050000000000001,9.575353871773522
2010,Hai Duong,24.52,27.84,21.79,78.8,1940.82,Lua dong xuan,387.9,64.1,6.050000000000001,6.051387653858755
2010,Hai Duong,24.52,27.84,21.79,78.8,1940.82,Lua mi,0.0,0.0,6.050000000000001,0.0
2010,Hai Duong,24.52,27.84,21.79,78.8,1940.82,Lua mua,370.0,63.4,6.050000000000001,5.835870096686172
2010,Hai Duong,24.52,27.84,21.79,78.8,1940.82,Ngo,22.4,4.7,6.050000000000001,4.764943629015103
2011,Hai Duong,22.95,26.1,20.36,78.46,1629.46,Khoai,12.2,1.2,5.740000000000002,10.15820149875104
2011,Hai Duong,22.95,26.1,20.36,78.46,1629.46,Lua dong xuan,430.9,63.6,5.740000000000002,6.7750507067498935
2011,Hai Duong,22.95,26.1,20.36,78.46,1629.46,Lua mi,0.0,2.84e-14,5.740000000000002,0.0
2011,Hai Duong,22.95,26.1,20.36,78.46,1629.46,Lua mua,350.0,63.0,5.740000000000002,5.555467373533753
2011,Hai Duong,22.95,26.1,20.36,78.46,1629.46,Ngo,20.6,4.2,5.740000000000002,4.903594382289931
2012,Hai Duong,24.0,27.01,21.51,81.34,1992.13,Khoai,9.7,1.0,5.5,9.69030969030969
2012,Hai Duong,24.0,27.01,21.51,81.34,1992.13,Lua dong xuan,418.0,63.6,5.5,6.572223707174415
2012,Hai Duong,24.0,27.01,21.51,81.34,1992.13,Lua mi,1.14e-13,0.0,5.5,1.14e-10
2012,Hai Duong,24.0,27.01,21.51,81.34,1992.13,Lua mua,364.3,62.8,5.5,5.800863043582108
2012,Hai Duong,24.0,27.01,21.51,81.34,1992.13,Ngo,18.3,3.6,5.5,5.081921688419883
2013,Hai Duong,23.89,27.15,21.28,80.53,2159.62,Khoai,8.6,0.9,5.869999999999997,9.544950055493896
2013,Hai Duong,23.89,27.15,21.28,80.53,2159.62,Lua dong xuan,402.3,63.4,5.869999999999997,6.345325783504992
2013,Hai Duong,23.89,27.15,21.28,80.53,2159.62,Lua mi,0.0,0.0,5.869999999999997,0.0
2013,Hai Duong,23.89,27.15,21.28,80.53,2159.62,Lua mua,337.5,62.5,5.869999999999997,5.399913601382378
2013,Hai Duong,23.89,27.15,21.28,80.53,2159.62,Ngo,21.0,4.2,5.869999999999997,4.998809807188764
2014,Hai Duong,24.17,27.42,21.52,80.3,1928.85,Khoai,8.5,0.9,5.900000000000002,9.433962264150944
2014,Hai Duong,24.17,27.42,21.52,80.3,1928.85,Lua dong xuan,400.5,63.0,5.900000000000002,6.357041951715052
2014,Hai Duong,24.17,27.42,21.52,80.3,1928.85,Lua mi,0.0,0.0,5.900000000000002,0.0
2014,Hai Duong,24.17,27.42,21.52,80.3,1928.85,Lua mua,342.1,62.0,5.900000000000002,5.517652941081596
2014,Hai Duong,24.17,27.42,21.52,80.3,1928.85,Ngo,21.0,4.1,5.900000000000002,5.120702267739576
2015,Hai Duong,25.03,28.32,22.4,79.78,1791.82,Khoai,7.8,0.8,5.920000000000002,9.737827715355806
2015,Hai Duong,25.03,28.32,22.4,79.78,1791.82,Lua dong xuan,398.8,61.8,5.920000000000002,6.452970016666397
2015,Hai Duong,25.03,28.32,22.4,79.78,1791.82,Lua mi,0.0,0.0,5.920000000000002,0.0
2015,Hai Duong,25.03,28.32,22.4,79.78,1791.82,Lua mua,341.2,60.9,5.920000000000002,5.602535262146763
2015,Hai Duong,25.03,28.32,22.4,79.78,1791.82,Ngo,21.4,4.0,5.920000000000002,5.348662834291427
2016,Hai Duong,24.53,27.8,21.87,79.08,1783.62,Khoai,7.5,0.7,5.93,10.699001426533524
2016,Hai Duong,24.53,27.8,21.87,79.08,1783.62,Lua dong xuan,392.2,60.7,5.93,6.461178563779839
2016,Hai Duong,24.53,27.8,21.87,79.08,1783.62,Lua mi,0.0,0.0,5.93,0.0
2016,Hai Duong,24.53,27.8,21.87,79.08,1783.62,Lua mua,334.2,59.6,5.93,5.60728846831429
2016,Hai Duong,24.53,27.8,21.87,79.08,1783.62,Ngo,22.7,4.2,5.93,5.403475363008807
2017,Hai Duong,24.45,27.53,21.97,79.62,2151.19,Khoai,8.7,0.9,5.560000000000002,9.655937846836848
2017,Hai Duong,24.45,27.53,21.97,79.62,2151.19,Lua dong xuan,386.5,59.4,5.560000000000002,6.506624467601555
2017,Hai Duong,24.45,27.53,21.97,79.62,2151.19,Lua mi,1.14e-13,0.0,5.560000000000002,1.14e-10
2017,Hai Duong,24.45,27.53,21.97,79.62,2151.19,Lua mua,271.4,58.8,5.560000000000002,4.615567762453019
2017,Hai Duong,24.45,27.53,21.97,79.62,2151.19,Ngo,23.3,4.2,5.560000000000002,5.546298500357058
2018,Hai Duong,24.46,27.66,21.93,80.29,2202.23,Khoai,9.3,911.0,5.73,0.010208550813884946
2018,Hai Duong,24.46,27.66,21.93,80.29,2202.23,Lua dong xuan,391.6,58.5,5.73,6.693902668330456
2018,Hai Duong,24.46,27.66,21.93,80.29,2202.23,Lua mi,0.0,0.0,5.73,0.0
2018,Hai Duong,24.46,27.66,21.93,80.29,2202.23,Lua mua,311.0,57.9,5.73,5.371237111621561
2018,Hai Duong,24.46,27.66,21.93,80.29,2202.23,Ngo,22.5,3.9,5.73,5.767751858497821
2019,Hai Duong,25.23,28.48,22.63,80.65,1641.45,Khoai,8.8,835.0,5.850000000000001,0.010538909534240078
2019,Hai Duong,25.23,28.48,22.63,80.65,1641.45,Lua dong xuan,362.4,57.8,5.850000000000001,6.269787719935641
2019,Hai Duong,25.23,28.48,22.63,80.65,1641.45,Lua mi,1.14e-13,0.0,5.850000000000001,1.14e-10
2019,Hai Duong,25.23,28.48,22.63,80.65,1641.45,Lua mua,320.4,57.1,5.850000000000001,5.6111101381762145
2019,Hai Duong,25.23,28.48,22.63,80.65,1641.45,Ngo,22.4,3.6,5.850000000000001,6.2204943071369065
2020,Hai Duong,24.89,27.96,22.39,78.55,1812.95,Khoai,8.1,741.0,5.57,0.010931159337166886
2020,Hai Duong,24.89,27.96,22.39,78.55,1812.95,Lua dong xuan,357.1,56.6,5.57,6.309075811381424
2020,Hai Duong,24.89,27.96,22.39,78.55,1812.95,Lua mi,0.0,0.0,5.57,0.0
2020,Hai Duong,24.89,27.96,22.39,78.55,1812.95,Lua mua,324.8,55.9,5.57,5.810271730380494
2020,Hai Duong,24.89,27.96,22.39,78.55,1812.95,Ngo,21.9,3.6,5.57,6.081643987781172
2021,Hai Duong,24.79,28.06,22.12,78.16,1672.45,Khoai,7.8,696.0,5.939999999999998,0.011206880449884412
2021,Hai Duong,24.79,28.06,22.12,78.16,1672.45,Lua dong xuan,366.1,55.8,5.939999999999998,6.5608143223239725
2021,Hai Duong,24.79,28.06,22.12,78.16,1672.45,Lua mi,0.0,0.0,5.939999999999998,0.0
2021,Hai Duong,24.79,28.06,22.12,78.16,1672.45,Lua mua,331.4,55.2,5.939999999999998,6.0035144290864295
2021,Hai Duong,24.79,28.06,22.12,78.16,1672.45,Ngo,22.6,3.6,5.939999999999998,6.2760344348792
2022,Hai Duong,24.23,27.49,21.55,79.35,2055.91,Khoai,8.6,752.0,5.939999999999998,0.011436155005113025
2022,Hai Duong,24.23,27.49,21.55,79.35,2055.91,Lua dong xuan,369.0,55.0,5.939999999999998,6.708968927837676
2022,Hai Duong,24.23,27.49,21.55,79.35,2055.91,Lua mi,0.0,0.0,5.939999999999998,0.0
2022,Hai Duong,24.23,27.49,21.55,79.35,2055.91,Lua mua,324.4,54.6,5.939999999999998,5.941283126682661
2022,Hai Duong,24.23,27.49,21.55,79.35,2055.91,Ngo,22.0,3.5,5.939999999999998,6.283918880319908
2023,Hai Duong,25.09,28.36,22.38,78.14,1545.97,Khoai,8.5,742.0,5.98,0.011455510167776054
2023,Hai Duong,25.09,28.36,22.38,78.14,1545.97,Lua dong xuan,355.4,54.3,5.98,6.54499917128598
2023,Hai Duong,25.09,28.36,22.38,78.14,1545.97,Lua mi,0.0,0.0,5.98,0.0
2023,Hai Duong,25.09,28.36,22.38,78.14,1545.97,Lua mua,324.6,54.0,5.98,6.0109997963000685
2023,Hai Duong,25.09,28.36,22.38,78.14,1545.97,Ngo,21.6,3.4,5.98,6.3510732137606585
2024,Hai Duong,25.21,28.36,22.67,79.08,2209.43,Khoai,8.8,769.0,5.689999999999998,0.011443418149001107
2024,Hai Duong,25.21,28.36,22.67,79.08,2209.43,Lua dong xuan,363.5,53.9,5.689999999999998,6.743845197677223
2024,Hai Duong,25.21,28.36,22.67,79.08,2209.43,Lua mi,0.1,0.0,5.689999999999998,100.0
2024,Hai Duong,25.21,28.36,22.67,79.08,2209.43,Lua mua,281.1,53.4,5.689999999999998,5.263946368045542
2024,Hai Duong,25.21,28.36,22.67,79.08,2209.43,Ngo,21.3,3.4,5.689999999999998,6.262863863569538
1995,Haiphong,23.75,25.99,21.86,80.46,1649.01,Khoai,44.3,5.0,4.129999999999999,8.858228354329134
1995,Haiphong,23.75,25.99,21.86,80.46,1649.01,Lua dong xuan,204.1,45.7,4.129999999999999,4.465985427014727
1995,Haiphong,23.75,25.99,21.86,80.46,1649.01,Lua mi,0.0,0.0,4.129999999999999,0.0
1995,Haiphong,23.75,25.99,21.86,80.46,1649.01,Lua mua,191.9,48.0,4.129999999999999,3.997833378471282
1995,Haiphong,23.75,25.99,21.86,80.46,1649.01,Ngo,1.0,0.5,4.129999999999999,1.996007984031936
1996,Haiphong,23.59,26.04,21.53,80.74,1977.35,Khoai,42.8,4.8,4.509999999999998,8.91480941470527
1996,Haiphong,23.59,26.04,21.53,80.74,1977.35,Lua dong xuan,222.4,45.9,4.509999999999998,4.84521034400122
1996,Haiphong,23.59,26.04,21.53,80.74,1977.35,Lua mi,0.0,0.0,4.509999999999998,0.0
1996,Haiphong,23.59,26.04,21.53,80.74,1977.35,Lua mua,200.0,48.2,4.509999999999998,4.149291508474928
1996,Haiphong,23.59,26.04,21.53,80.74,1977.35,Ngo,1.1,0.5,4.509999999999998,2.1956087824351296
1997,Haiphong,24.06,26.29,22.17,82.81,2224.36,Khoai,40.3,4.5,4.119999999999997,8.953565874250167
1997,Haiphong,24.06,26.29,22.17,82.81,2224.36,Lua dong xuan,218.0,46.4,4.119999999999997,4.698174608305855
1997,Haiphong,24.06,26.29,22.17,82.81,2224.36,Lua mi,0.0,1.42e-14,4.119999999999997,0.0
1997,Haiphong,24.06,26.29,22.17,82.81,2224.36,Lua mua,210.0,48.7,4.119999999999997,4.312026447095542
1997,Haiphong,24.06,26.29,22.17,82.81,2224.36,Ngo,2.6,0.8,4.119999999999997,3.2459425717852683
1998,Haiphong,24.85,27.28,22.82,79.97,1424.73,Khoai,34.1,3.7,4.460000000000001,9.213726019994596
1998,Haiphong,24.85,27.28,22.82,79.97,1424.73,Lua dong xuan,219.3,46.0,4.460000000000001,4.7672876676593985
1998,Haiphong,24.85,27.28,22.82,79.97,1424.73,Lua mi,0.0,0.0,4.460000000000001,0.0
1998,Haiphong,24.85,27.28,22.82,79.97,1424.73,Lua mua,219.6,48.8,4.460000000000001,4.49990778877482
1998,Haiphong,24.85,27.28,22.82,79.97,1424.73,Ngo,2.5,0.8,4.460000000000001,3.1210986267166043
1999,Haiphong,23.99,26.4,21.97,80.43,1555.02,Khoai,38.9,4.2,4.43,9.259700071411569
1999,Haiphong,23.99,26.4,21.97,80.43,1555.02,Lua dong xuan,234.1,46.2,4.43,5.06698989199368
1999,Haiphong,23.99,26.4,21.97,80.43,1555.02,Lua mi,0.0,0.0,4.43,0.0
1999,Haiphong,23.99,26.4,21.97,80.43,1555.02,Lua mua,237.0,49.0,4.43,4.836635987020673
1999,Haiphong,23.99,26.4,21.97,80.43,1555.02,Ngo,1.5,0.5,4.43,2.9940119760479043
2000,Haiphong,23.89,26.31,21.83,81.08,1579.62,Khoai,37.8,4.1,4.48,9.217264081931237
2000,Haiphong,23.89,26.31,21.83,81.08,1579.62,Lua dong xuan,256.6,46.5,4.48,5.518160899765597
2000,Haiphong,23.89,26.31,21.83,81.08,1579.62,Lua mi,0.0,0.0,4.48,0.0
2000,Haiphong,23.89,26.31,21.83,81.08,1579.62,Lua mua,233.7,49.4,4.48,4.730673468148418
2000,Haiphong,23.89,26.31,21.83,81.08,1579.62,Ngo,1.8,0.6,4.48,2.995008319467554
2001,Haiphong,23.9,26.21,21.89,82.55,1944.93,Khoai,32.3,3.5,4.32,9.225935447015138
2001,Haiphong,23.9,26.21,21.89,82.55,1944.93,Lua dong xuan,251.1,46.5,4.32,5.399883873465087
2001,Haiphong,23.9,26.21,21.89,82.55,1944.93,Lua mi,0.0,0.0,4.32,0.0
2001,Haiphong,23.9,26.21,21.89,82.55,1944.93,Lua mua,236.5,48.9,4.32,4.836301916116235
2001,Haiphong,23.9,26.21,21.89,82.55,1944.93,Ngo,0.9,0.3,4.32,2.990033222591362
2002,Haiphong,24.2,26.58,22.21,83.03,1879.4,Khoai,33.5,3.5,4.369999999999997,9.568694658668951
2002,Haiphong,24.2,26.58,22.21,83.03,1879.4,Lua dong xuan,257.0,45.7,4.369999999999997,5.6235093323997285
2002,Haiphong,24.2,26.58,22.21,83.03,1879.4,Lua mi,0.0,0.0,4.369999999999997,0.0
2002,Haiphong,24.2,26.58,22.21,83.03,1879.4,Lua mua,241.4,48.3,4.369999999999997,4.997826131964142
2002,Haiphong,24.2,26.58,22.21,83.03,1879.4,Ngo,1.6,0.5,4.369999999999997,3.193612774451098
2003,Haiphong,24.61,27.18,22.41,80.54,1693.85,Khoai,29.7,3.0,4.77,9.896701099633455
2003,Haiphong,24.61,27.18,22.41,80.54,1693.85,Lua dong xuan,267.3,45.1,4.77,5.926697855923372
2003,Haiphong,24.61,27.18,22.41,80.54,1693.85,Lua mi,0.0,0.0,4.77,0.0
2003,Haiphong,24.61,27.18,22.41,80.54,1693.85,Lua mua,234.1,47.0,4.77,4.980745090529989
2003,Haiphong,24.61,27.18,22.41,80.54,1693.85,Ngo,4.1,0.9,4.77,4.550499445061043
2004,Haiphong,23.78,26.38,21.58,80.47,1521.21,Khoai,26.4,2.7,4.800000000000001,9.774157719363199
2004,Haiphong,23.78,26.38,21.58,80.47,1521.21,Lua dong xuan,266.2,44.0,4.800000000000001,6.049862503124929
2004,Haiphong,23.78,26.38,21.58,80.47,1521.21,Lua mi,0.0,0.0,4.800000000000001,0.0
2004,Haiphong,23.78,26.38,21.58,80.47,1521.21,Lua mua,239.3,45.9,4.800000000000001,5.213394043702752
2004,Haiphong,23.78,26.38,21.58,80.47,1521.21,Ngo,7.4,1.6,4.800000000000001,4.62211118051218
2005,Haiphong,23.92,26.24,21.98,80.5,1596.94,Khoai,22.6,2.4,4.259999999999998,9.41274468971262
2005,Haiphong,23.92,26.24,21.98,80.5,1596.94,Lua dong xuan,265.4,43.1,4.259999999999998,6.157629753369991
2005,Haiphong,23.92,26.24,21.98,80.5,1596.94,Lua mi,0.0,1.42e-14,4.259999999999998,0.0
2005,Haiphong,23.92,26.24,21.98,80.5,1596.94,Lua mua,193.9,45.2,4.259999999999998,4.289728103360545
2005,Haiphong,23.92,26.24,21.98,80.5,1596.94,Ngo,7.6,1.6,4.259999999999998,4.747033104309806
2006,Haiphong,24.37,26.93,22.25,79.63,1349.91,Khoai,20.8,2.1,4.68,9.900047596382676
2006,Haiphong,24.37,26.93,22.25,79.63,1349.91,Lua dong xuan,264.5,42.1,4.68,6.282511104249306
2006,Haiphong,24.37,26.93,22.25,79.63,1349.91,Lua mi,0.0,0.0,4.68,0.0
2006,Haiphong,24.37,26.93,22.25,79.63,1349.91,Lua mua,217.4,44.8,4.68,4.852570255128234
2006,Haiphong,24.37,26.93,22.25,79.63,1349.91,Ngo,6.3,1.4,4.68,4.496788008565311
2007,Haiphong,24.16,26.78,21.99,79.39,1427.54,Khoai,19.3,1.9,4.790000000000003,10.15255128879537
2007,Haiphong,24.16,26.78,21.99,79.39,1427.54,Lua dong xuan,228.5,41.8,4.790000000000003,5.466376402478409
2007,Haiphong,24.16,26.78,21.99,79.39,1427.54,Lua mi,5.68e-14,2.5,4.790000000000003,2.2710915633746502e-14
2007,Haiphong,24.16,26.78,21.99,79.39,1427.54,Lua mua,232.9,43.8,4.790000000000003,5.317230200223739
2007,Haiphong,24.16,26.78,21.99,79.39,1427.54,Ngo,7.9,1.6,4.790000000000003,4.934415990006246
2008,Haiphong,23.48,25.99,21.38,79.8,1858.49,Khoai,18.4,1.7,4.609999999999999,10.817166372721928
2008,Haiphong,23.48,25.99,21.38,79.8,1858.49,Lua dong xuan,254.3,40.0,4.609999999999999,6.357341066473338
2008,Haiphong,23.48,25.99,21.38,79.8,1858.49,Lua mi,0.0,0.7,4.609999999999999,0.0
2008,Haiphong,23.48,25.99,21.38,79.8,1858.49,Lua mua,221.6,43.1,4.609999999999999,5.141412032203429
2008,Haiphong,23.48,25.99,21.38,79.8,1858.49,Ngo,9.6,1.9,4.609999999999999,5.049973698053656
2009,Haiphong,24.37,26.9,22.27,80.27,1914.23,Khoai,16.2,1.5,4.629999999999999,10.792804796802132
2009,Haiphong,24.37,26.9,22.27,80.27,1914.23,Lua dong xuan,252.3,40.1,4.629999999999999,6.291613675469439
2009,Haiphong,24.37,26.9,22.27,80.27,1914.23,Lua mi,0.0,0.0,4.629999999999999,0.0
2009,Haiphong,24.37,26.9,22.27,80.27,1914.23,Lua mua,236.0,42.3,4.629999999999999,5.579064324720456
2009,Haiphong,24.37,26.9,22.27,80.27,1914.23,Ngo,10.1,1.9,4.629999999999999,5.31299316149395
2010,Haiphong,24.43,26.81,22.35,80.62,1933.67,Khoai,16.0,1.4,4.459999999999997,11.420413990007138
2010,Haiphong,24.43,26.81,22.35,80.62,1933.67,Lua dong xuan,250.1,39.2,4.459999999999997,6.37993928726308
2010,Haiphong,24.43,26.81,22.35,80.62,1933.67,Lua mi,0.0,0.0,4.459999999999997,0.0
2010,Haiphong,24.43,26.81,22.35,80.62,1933.67,Lua mua,235.4,41.7,4.459999999999997,5.644948562384595
2010,Haiphong,24.43,26.81,22.35,80.62,1933.67,Ngo,13.7,2.6,4.459999999999997,5.26720492118416
2011,Haiphong,23.02,25.34,20.99,79.47,1630.89,Khoai,15.9,1.5,4.350000000000001,10.592938041305796
2011,Haiphong,23.02,25.34,20.99,79.47,1630.89,Lua dong xuan,261.3,38.5,4.350000000000001,6.786836705540116
2011,Haiphong,23.02,25.34,20.99,79.47,1630.89,Lua mi,5.68e-14,1.42e-14,4.350000000000001,5.679999999919344e-11
2011,Haiphong,23.02,25.34,20.99,79.47,1630.89,Lua mua,223.1,41.1,4.350000000000001,5.428091773922776
2011,Haiphong,23.02,25.34,20.99,79.47,1630.89,Ngo,13.7,2.6,4.350000000000001,5.26720492118416
2012,Haiphong,24.04,26.23,22.11,82.47,2081.09,Khoai,13.8,1.3,4.120000000000001,10.607225211375864
2012,Haiphong,24.04,26.23,22.11,82.47,2081.09,Lua dong xuan,265.9,38.5,4.120000000000001,6.906314121711125
2012,Haiphong,24.04,26.23,22.11,82.47,2081.09,Lua mi,0.0,0.0,4.120000000000001,0.0
2012,Haiphong,24.04,26.23,22.11,82.47,2081.09,Lua mua,224.2,40.7,4.120000000000001,5.508464165499619
2012,Haiphong,24.04,26.23,22.11,82.47,2081.09,Ngo,9.0,1.8,4.120000000000001,4.997223764575236
2013,Haiphong,23.95,26.33,21.91,81.49,2151.55,Khoai,14.5,1.4,4.419999999999998,10.34975017844397
2013,Haiphong,23.95,26.33,21.91,81.49,2151.55,Lua dong xuan,262.6,38.0,4.419999999999998,6.910344464619352
2013,Haiphong,23.95,26.33,21.91,81.49,2151.55,Lua mi,5.68e-14,0.0,4.419999999999998,5.68e-11
2013,Haiphong,23.95,26.33,21.91,81.49,2151.55,Lua mua,227.6,40.2,4.419999999999998,5.661550707693839
2013,Haiphong,23.95,26.33,21.91,81.49,2151.55,Ngo,7.9,1.6,4.419999999999998,4.934415990006246
2014,Haiphong,24.18,26.52,22.12,81.48,1986.47,Khoai,10.8,1.0,4.399999999999999,10.78921078921079
2014,Haiphong,24.18,26.52,22.12,81.48,1986.47,Lua dong xuan,259.3,37.5,4.399999999999999,6.91448228047252
2014,Haiphong,24.18,26.52,22.12,81.48,1986.47,Lua mi,0.0,1.42e-14,4.399999999999999,0.0
2014,Haiphong,24.18,26.52,22.12,81.48,1986.47,Lua mua,225.4,39.6,4.399999999999999,5.691775460215651
2014,Haiphong,24.18,26.52,22.12,81.48,1986.47,Ngo,6.3,1.3,4.399999999999999,4.842428900845503
2015,Haiphong,24.99,27.35,22.98,81.2,1743.28,Khoai,9.6,0.9,4.370000000000001,10.654827968923419
2015,Haiphong,24.99,27.35,22.98,81.2,1743.28,Lua dong xuan,254.7,36.7,4.370000000000001,6.939865398762977
2015,Haiphong,24.99,27.35,22.98,81.2,1743.28,Lua mi,0.0,0.1,4.370000000000001,0.0
2015,Haiphong,24.99,27.35,22.98,81.2,1743.28,Lua mua,223.6,39.1,4.370000000000001,5.71852382292013
2015,Haiphong,24.99,27.35,22.98,81.2,1743.28,Ngo,5.8,1.1,4.370000000000001,5.2679382379654855
2016,Haiphong,24.45,26.83,22.39,80.57,1785.19,Khoai,8.3,0.8,4.439999999999998,10.362047440699126
2016,Haiphong,24.45,26.83,22.39,80.57,1785.19,Lua dong xuan,248.1,35.7,4.439999999999998,6.949385171283717
2016,Haiphong,24.45,26.83,22.39,80.57,1785.19,Lua mi,0.0,0.0,4.439999999999998,0.0
2016,Haiphong,24.45,26.83,22.39,80.57,1785.19,Lua mua,217.0,38.3,4.439999999999998,5.6656484164904315
2016,Haiphong,24.45,26.83,22.39,80.57,1785.19,Ngo,5.9,1.2,4.439999999999998,4.912572855953372
2017,Haiphong,24.43,26.7,22.49,80.76,2322.03,Khoai,7.8,0.7,4.210000000000001,11.126961483594865
2017,Haiphong,24.43,26.7,22.49,80.76,2322.03,Lua dong xuan,243.8,35.1,4.210000000000001,6.9456710635024645
2017,Haiphong,24.43,26.7,22.49,80.76,2322.03,Lua mi,0.0,0.0,4.210000000000001,0.0
2017,Haiphong,24.43,26.7,22.49,80.76,2322.03,Lua mua,192.9,37.2,4.210000000000001,5.185344479987097
2017,Haiphong,24.43,26.7,22.49,80.76,2322.03,Ngo,5.3,1.0,4.210000000000001,5.294705294705294
2018,Haiphong,24.41,26.73,22.47,81.43,2314.96,Khoai,7.7,706.0,4.260000000000002,0.010906500132436074
2018,Haiphong,24.41,26.73,22.47,81.43,2314.96,Lua dong xuan,240.0,34.2,4.260000000000002,7.017338674307768
2018,Haiphong,24.41,26.73,22.47,81.43,2314.96,Lua mi,0.0,0.0,4.260000000000002,0.0
2018,Haiphong,24.41,26.73,22.47,81.43,2314.96,Lua mua,200.8,35.1,4.260000000000002,5.720634739751004
2018,Haiphong,24.41,26.73,22.47,81.43,2314.96,Ngo,4.9,0.9,4.260000000000002,5.438401775804661
2019,Haiphong,25.3,27.66,23.31,81.67,1614.35,Khoai,8.5,758.0,4.350000000000001,0.011213705522815934
2019,Haiphong,25.3,27.66,23.31,81.67,1614.35,Lua dong xuan,227.1,32.6,4.350000000000001,6.966043986380786
2019,Haiphong,25.3,27.66,23.31,81.67,1614.35,Lua mi,0.0,0.0,4.350000000000001,0.0
2019,Haiphong,25.3,27.66,23.31,81.67,1614.35,Lua mua,186.1,32.3,4.350000000000001,5.761431534627412
2019,Haiphong,25.3,27.66,23.31,81.67,1614.35,Ngo,4.6,0.9,4.350000000000001,5.105438401775805
2020,Haiphong,24.91,27.15,22.99,80.1,1787.98,Khoai,7.6,669.0,4.16,0.011360222182029624
2020,Haiphong,24.91,27.15,22.99,80.1,1787.98,Lua dong xuan,202.0,29.0,4.16,6.965277059411744
2020,Haiphong,24.91,27.15,22.99,80.1,1787.98,Lua mi,0.0,0.0,4.16,0.0
2020,Haiphong,24.91,27.15,22.99,80.1,1787.98,Lua mua,174.1,29.6,4.16,5.881558055471099
2020,Haiphong,24.91,27.15,22.99,80.1,1787.98,Ngo,5.1,1.0,4.16,5.094905094905095
2021,Haiphong,24.76,27.11,22.69,79.62,1716.97,Khoai,7.8,695.0,4.419999999999998,0.011223005434524555
2021,Haiphong,24.76,27.11,22.69,79.62,1716.97,Lua dong xuan,199.5,28.4,4.419999999999998,7.024400549276434
2021,Haiphong,24.76,27.11,22.69,79.62,1716.97,Lua mi,0.0,0.0,4.419999999999998,0.0
2021,Haiphong,24.76,27.11,22.69,79.62,1716.97,Lua mua,171.2,29.3,4.419999999999998,5.842803999863486
